symbol	Ensembl_Gene	Ensembl_nuc	five_utr_written	cds_written	three_utr_written	error
IFT20	ENSG00000109083.16	ENST00000395418.8	True	True	True	
MCFD2	ENSG00000180398.15	ENST00000319466.9	True	True	True	
CCDC32	ENSG00000128891.19	ENST00000416810.7	True	True	True	
KNSTRN	ENSG00000128944.15	ENST00000249776.13	True	True	True	
ATP6V1E2	ENSG00000250565.9	ENST00000522587.6	True	True	True	
BMF	ENSG00000104081.16	ENST00000354670.9	True	True	True	
ZNF622	ENSG00000173545.7	ENST00000308683.3	True	True	True	
ERI1	ENSG00000104626.17	ENST00000250263.8	True	True	True	
GADD45GIP1	ENSG00000179271.5	ENST00000316939.3	True	True	True	
ZNF835	ENSG00000127903.16	ENST00000537055.4	True	True	True	
TMEM263	ENSG00000151135.12	ENST00000280756.9	True	True	True	
LRRC46	ENSG00000141294.11	ENST00000269025.9	True	True	True	
SCRN2	ENSG00000141295.16	ENST00000290216.14	True	True	True	
YIF1B	ENSG00000167645.19	ENST00000339413.11	True	True	True	
MLIP	ENSG00000146147.17	ENST00000502396.6	True	True	True	
SHF	ENSG00000138606.21	ENST00000690270.1	True	True	True	
DUOXA1	ENSG00000140254.15	ENST00000560572.6	True	True	True	
STPG1	ENSG00000001460.20	ENST00000337248.9	True	True	True	
MCU	ENSG00000156026.17	ENST00000373053.8	True	True	True	
CCDC74A	ENSG00000163040.17	ENST00000409856.8	True	True	True	
ZNF799	ENSG00000196466.11	ENST00000430385.3	True	True	True	
TIMM29	ENSG00000142444.8	ENST00000270502.7	True	True	True	
ZNF625	ENSG00000257591.7	ENST00000439556.3	True	True	True	
ZNF700	ENSG00000196757.9	ENST00000254321.10	True	True	True	
ZNF439	ENSG00000171291.10	ENST00000682736.1	True	True	True	
LYRM7	ENSG00000186687.18	ENST00000379380.9	True	True	True	
ERVH48-1	ENSG00000233056.4	ENST00000447535.2	True	True	True	
STARD13	ENSG00000133121.23	ENST00000336934.10	True	True	True	
N4BP2L1	ENSG00000139597.20	ENST00000380130.7	True	True	True	
ZFAND2A	ENSG00000178381.15	ENST00000316495.8	True	True	True	
COX19	ENSG00000240230.7	ENST00000344111.4	True	True	True	
ZNF486	ENSG00000256229.9	ENST00000335117.9	True	True	True	
TGIF2LY	ENSG00000176679.9	ENST00000321217.5	True	True	True	
TBL1Y	ENSG00000092377.16	ENST00000383032.6	True	True	True	
CARMIL3	ENSG00000186648.17	ENST00000342740.6	True	True	True	
PPP1R3E	ENSG00000235194.11	ENST00000452015.9	True	True	True	
LRSAM1	ENSG00000148356.17	ENST00000300417.11	True	True	True	
CCDC126	ENSG00000169193.14	ENST00000307471.8	True	True	True	
SEC11C	ENSG00000166562.12	ENST00000587834.6	True	True	True	
VCF2	ENSG00000182518.16	ENST00000685693.1	True	True	True	
PAGE5	ENSG00000158639.14	ENST00000374955.8	True	True	True	
PYGO2	ENSG00000163348.5	ENST00000368457.3	True	True	True	
CEP95	ENSG00000258890.10	ENST00000556440.7	True	True	True	
ANGEL2	ENSG00000174606.16	ENST00000366962.8	True	True	True	
PIP4P1	ENSG00000165782.13	ENST00000250489.9	True	True	True	
PRMT9	ENSG00000164169.15	ENST00000322396.7	True	True	True	
ZNF479	ENSG00000185177.15	ENST00000319636.10	True	True	True	
CFAP119	ENSG00000196118.14	ENST00000543610.6	True	True	True	
TCEAL8	ENSG00000180964.19	ENST00000372685.8	True	True	True	
ZNF598	ENSG00000292232.1	ENST00000710288.1	True	True	True	
SPOCD1	ENSG00000134668.15	ENST00000360482.7	True	True	True	
JPT2	ENSG00000206053.15	ENST00000248098.8	True	True	True	
SPSB3	ENSG00000162032.18	ENST00000566339.6	True	True	True	
IL33	ENSG00000137033.14	ENST00000682010.1	True	True	True	
DMAC1	ENSG00000137038.10	ENST00000358227.5	True	True	True	
ZNF697	ENSG00000143067.6	ENST00000421812.3	True	True	True	
TRIM41	ENSG00000146063.22	ENST00000315073.10	True	True	True	
ESAM	ENSG00000149564.14	ENST00000278927.10	True	True	True	
ADCK2	ENSG00000133597.13	ENST00000072869.9	True	True	True	
DHX57	ENSG00000163214.23	ENST00000457308.6	True	True	True	
ZNF251	ENSG00000198169.11	ENST00000292562.12	True	True	True	
KIFC2	ENSG00000167702.15	ENST00000645548.2	True	True	True	
CREB3L1	ENSG00000157613.13	ENST00000621158.5	True	True	True	
FMNL3	ENSG00000161791.16	ENST00000335154.10	True	True	True	
CERS5	ENSG00000139624.16	ENST00000317551.12	True	True	True	
DPP9	ENSG00000142002.21	ENST00000262960.14	True	True	True	
CCDC149	ENSG00000181982.22	ENST00000635206.3	True	True	True	
AP5B1	ENSG00000254470.5	ENST00000532090.3	True	True	True	
CCDC34	ENSG00000109881.19	ENST00000328697.11	True	True	True	
ANKRD30A	ENSG00000148513.21	ENST00000361713.2	True	True	True	
TRIM47	ENSG00000132481.9	ENST00000254816.6	True	True	True	
ZNF682	ENSG00000197124.13	ENST00000397165.7	True	True	True	
L3MBTL4	ENSG00000154655.18	ENST00000317931.12	True	True	True	
SLC25A46	ENSG00000164209.19	ENST00000355943.8	True	True	True	
TMEM67	ENSG00000164953.18	ENST00000453321.8	True	True	True	
TIGD7	ENSG00000140993.13	ENST00000396862.2	True	True	True	
IGFN1	ENSG00000163395.17	ENST00000335211.9	True	True	True	
SCARF2	ENSG00000244486.11	ENST00000622235.5	True	True	True	
NUP210L	ENSG00000143552.11	ENST00000368559.8	True	True	True	
GGTLC2	ENSG00000100121.14	ENST00000448514.3	True	True	True	
SLC39A13	ENSG00000165915.16	ENST00000362021.9	True	True	True	
BOD1	ENSG00000145919.13	ENST00000311086.9	True	True	True	
MSANTD3	ENSG00000066697.17	ENST00000395067.7	True	True	True	
LMF2	ENSG00000100258.20	ENST00000474879.7	True	True	True	
RLIG1	ENSG00000133641.20	ENST00000356891.4	True	True	True	
R3HDM4	ENSG00000198858.12	ENST00000361574.10	True	True	True	
TMEM259	ENSG00000182087.16	ENST00000356663.8	True	True	True	
DERL3	ENSG00000099958.17	ENST00000318109.12	True	True	True	
DDX60L	ENSG00000181381.17	ENST00000682922.1	True	True	True	
CDKN2AIPNL	ENSG00000237190.5	ENST00000458198.3	True	True	True	
ANKRD40	ENSG00000154945.9	ENST00000285243.7	True	True	True	
UAP1L1	ENSG00000197355.13	ENST00000409858.8	True	True	True	
ZNF502	ENSG00000196653.14	ENST00000436624.7	True	True	True	
SESTD1	ENSG00000187231.16	ENST00000428443.8	True	True	True	
BTF3L4	ENSG00000134717.20	ENST00000313334.13	True	True	True	
CCDC74B	ENSG00000152076.21	ENST00000409943.8	True	True	True	
ATP23	ENSG00000166896.11	ENST00000300145.4	True	True	True	
RCCD1	ENSG00000166965.16	ENST00000394258.7	True	True	True	
FAAP24	ENSG00000131944.12	ENST00000588258.6	True	True	True	
RNF185	ENSG00000138942.19	ENST00000326132.11	True	True	True	
ACBD5	ENSG00000107897.22	ENST00000396271.8	True	True	True	
PKDCC	ENSG00000162878.15	ENST00000294964.6	True	True	True	
ISX	ENSG00000175329.15	ENST00000404699.7	True	True	True	
COL23A1	ENSG00000050767.19	ENST00000390654.8	True	True	True	
PCED1B	ENSG00000179715.15	ENST00000546455.6	True	True	True	
ANKRD44	ENSG00000065413.22	ENST00000282272.15	True	True	True	
RSAD2	ENSG00000134321.14	ENST00000382040.4	True	True	True	
UBXN11	ENSG00000158062.23	ENST00000374222.6	True	True	True	
MTRFR	ENSG00000130921.11	ENST00000253233.6	True	True	True	
RPS19BP1	ENSG00000187051.11	ENST00000334678.8	True	True	True	
PLXNA4	ENSG00000221866.12	ENST00000321063.9	True	True	True	
ZNF830	ENSG00000198783.6	ENST00000361952.5	True	True	True	
SLFN11	ENSG00000172716.19	ENST00000685675.1	True	True	True	
RASL10B	ENSG00000270885.3	ENST00000603017.2	True	True	True	
CHURC1	ENSG00000258289.12	ENST00000549115.7	True	True	True	
DEPDC7	ENSG00000121690.13	ENST00000241051.8	True	True	True	
NEXN	ENSG00000162614.21	ENST00000334785.12	True	True	True	
TDRD12	ENSG00000173809.19	ENST00000639142.2	True	True	True	
ATPAF2	ENSG00000171953.17	ENST00000474627.8	True	True	True	
BOC	ENSG00000144857.17	ENST00000682979.1	True	True	True	
ZNF765	ENSG00000196417.15	ENST00000396408.8	True	True	True	
NLRP12	ENSG00000142405.26	ENST00000324134.11	True	True	True	
MYADM	ENSG00000179820.19	ENST00000391770.9	True	True	True	
ZNF845	ENSG00000213799.15	ENST00000458035.3	True	True	True	
SYT12	ENSG00000173227.16	ENST00000527043.6	True	True	True	
CENPL	ENSG00000120334.18	ENST00000682279.1	True	True	True	
SMDT1	ENSG00000183172.11	ENST00000331479.4	True	True	True	
LONRF1	ENSG00000154359.15	ENST00000398246.8	True	True	True	
ACY3	ENSG00000132744.10	ENST00000255082.8	True	True	True	
IDI2	ENSG00000148377.8	ENST00000277517.2	True	True	True	
YTHDC1	ENSG00000083896.15	ENST00000344157.9	True	True	True	
MIDEAS	ENSG00000156030.16	ENST00000423556.7	True	True	True	
SLC60A2	ENSG00000173214.8	ENST00000671876.2	True	True	True	
LIN52	ENSG00000205659.14	ENST00000555028.7	True	True	True	
ZNF804A	ENSG00000170396.9	ENST00000302277.7	True	True	True	
NEK9	ENSG00000119638.16	ENST00000238616.10	True	True	True	
CABLES1	ENSG00000134508.15	ENST00000256925.12	True	True	True	
NXPE3	ENSG00000144815.20	ENST00000273347.10	True	True	True	
CHMP7	ENSG00000147457.16	ENST00000397677.6	True	True	True	
ALKBH8	ENSG00000137760.17	ENST00000428149.7	True	True	True	
MYLK3	ENSG00000140795.15	ENST00000394809.9	True	True	True	
EXOC3L4	ENSG00000205436.10	ENST00000688303.1	True	True	True	
WDR20	ENSG00000140153.20	ENST00000342702.8	True	True	True	
CHRDL1	ENSG00000101938.17	ENST00000372042.6	True	True	True	
CALML4	ENSG00000129007.18	ENST00000467889.3	True	True	True	
MARVELD3	ENSG00000140832.12	ENST00000268485.8	True	True	True	
RFT1	ENSG00000163933.13	ENST00000296292.8	True	True	True	
TTC5	ENSG00000136319.14	ENST00000258821.8	True	True	True	
FDXACB1	ENSG00000255561.9	ENST00000260257.9	True	True	True	
C11orf52	ENSG00000149300.11	ENST00000278601.6	True	True	True	
TIMD4	ENSG00000145850.10	ENST00000274532.7	True	True	True	
NDUFAF2	ENSG00000164182.14	ENST00000296597.10	True	True	True	
ARRDC4	ENSG00000140450.11	ENST00000268042.7	True	True	True	
COG7	ENSG00000168434.15	ENST00000307149.10	True	True	True	
EOLA1	ENSG00000197620.13	ENST00000393985.8	True	True	True	
ZNF300	ENSG00000145908.15	ENST00000274599.10	True	True	True	
MYOZ3	ENSG00000164591.16	ENST00000517768.6	True	True	True	
TPGS1	ENSG00000141933.10	ENST00000359315.6	True	True	True	
CCNQ	ENSG00000262919.10	ENST00000576892.8	True	True	True	
SLC25A51	ENSG00000122696.16	ENST00000242275.7	True	True	True	
SNX29	ENSG00000048471.16	ENST00000566228.6	True	True	True	
GGTLC1	ENSG00000149435.14	ENST00000335694.4	True	True	True	
ZC3HAV1L	ENSG00000146858.9	ENST00000275766.2	True	True	True	
IFT70A	ENSG00000197557.7	ENST00000355689.6	True	True	True	
INTS4	ENSG00000149262.21	ENST00000534064.6	True	True	True	
OXNAD1	ENSG00000154814.16	ENST00000285083.10	True	True	True	
DSEL	ENSG00000171451.17	ENST00000310045.9	True	True	True	
RIPPLY1	ENSG00000147223.7	ENST00000276173.5	True	True	True	
MTDH	ENSG00000147649.12	ENST00000336273.8	True	True	True	
MTSS2	ENSG00000132613.17	ENST00000338779.11	True	True	True	
TMEM88	ENSG00000167874.9	ENST00000301599.7	True	True	True	
MTG1	ENSG00000148824.21	ENST00000317502.11	True	True	True	
UBTD2	ENSG00000168246.8	ENST00000393792.3	True	True	True	
DAPL1	ENSG00000163331.13	ENST00000309950.8	True	True	True	
CDHR1	ENSG00000148600.17	ENST00000623527.4	True	True	True	
STYXL2	ENSG00000198842.11	ENST00000361200.7	True	True	True	
RCSD1	ENSG00000198771.13	ENST00000367854.8	True	True	True	
LMBRD2	ENSG00000164187.9	ENST00000296603.5	True	True	True	
KGD4	ENSG00000134056.14	ENST00000256441.5	True	True	True	
ZNF461	ENSG00000197808.15	ENST00000588268.6	True	True	True	
ZNF585B	ENSG00000245680.13	ENST00000532828.7	True	True	True	
CAPN13	ENSG00000162949.18	ENST00000295055.12	True	True	True	
GLYATL1	ENSG00000166840.15	ENST00000532726.6	True	True	True	
TMEM132C	ENSG00000181234.11	ENST00000435159.3	True	True	True	
SCGB3A1	ENSG00000161055.6	ENST00000292641.4	True	True	True	
TMEM129	ENSG00000168936.14	ENST00000382936.8	True	True	True	
MEX3A	ENSG00000254726.3	ENST00000532414.3	True	True	True	
STRADA	ENSG00000266173.9	ENST00000336174.12	True	True	True	
PRR29	ENSG00000224383.9	ENST00000412177.6	True	True	True	
METTL18	ENSG00000171806.14	ENST00000310392.5	True	True	True	
GORAB	ENSG00000120370.15	ENST00000367763.8	True	True	True	
NAF1	ENSG00000145414.11	ENST00000274054.3	True	True	True	
C1orf105	ENSG00000180999.12	ENST00000367727.9	True	True	True	
CRB3	ENSG00000130545.17	ENST00000600229.6	True	True	True	
SPSB4	ENSG00000175093.7	ENST00000310546.3	True	True	True	
PXYLP1	ENSG00000155893.15	ENST00000286353.9	True	True	True	
MRRF	ENSG00000148187.20	ENST00000344641.8	True	True	True	
RBM18	ENSG00000119446.16	ENST00000417201.4	True	True	True	
CHMP4C	ENSG00000164695.6	ENST00000297265.5	True	True	True	
BBIP1	ENSG00000214413.11	ENST00000448814.7	True	True	True	
LDHAL6B	ENSG00000171989.6	ENST00000307144.6	True	True	True	
SPECC1	ENSG00000128487.21	ENST00000395527.9	True	True	True	
ATXN3L	ENSG00000123594.7	ENST00000380622.5	True	True	True	
BICDL1	ENSG00000135127.14	ENST00000548673.6	True	True	True	
FANK1	ENSG00000203780.14	ENST00000368693.6	True	True	True	
G6PC3	ENSG00000141349.12	ENST00000269097.9	True	True	True	
ASB16	ENSG00000161664.8	ENST00000293414.6	True	True	True	
ZNF764	ENSG00000169951.12	ENST00000395091.3	True	True	True	
MOB1B	ENSG00000173542.10	ENST00000309395.7	True	True	True	
TIMM50	ENSG00000105197.13	ENST00000607714.6	True	True	True	
TIFA	ENSG00000145365.14	ENST00000361717.4	True	True	True	
MGME1	ENSG00000125871.16	ENST00000377710.10	True	True	True	
DTD1	ENSG00000125821.15	ENST00000377452.4	True	True	True	
FAM114A1	ENSG00000197712.14	ENST00000358869.5	True	True	True	
TMEM169	ENSG00000163449.13	ENST00000437356.7	True	True	True	
TMEM183A	ENSG00000163444.14	ENST00000367242.4	True	True	True	
ARRDC1	ENSG00000197070.16	ENST00000371421.9	True	True	True	
DPH7	ENSG00000148399.15	ENST00000277540.7	True	True	True	
OTOP2	ENSG00000183034.15	ENST00000331427.9	True	True	True	
DNER	ENSG00000187957.10	ENST00000341772.5	True	True	True	
SLC38A5	ENSG00000017483.18	ENST00000620913.5	True	True	True	
BPIFB1	ENSG00000125999.13	ENST00000253354.2	True	True	True	
DRC1	ENSG00000157856.14	ENST00000288710.7	True	True	True	
HELB	ENSG00000127311.12	ENST00000247815.9	True	True	True	
SHKBP1	ENSG00000160410.17	ENST00000291842.10	True	True	True	
H2AC25	ENSG00000181218.6	ENST00000689584.1	True	True	True	
ZNF276	ENSG00000158805.14	ENST00000443381.7	True	True	True	
REEP6	ENSG00000115255.14	ENST00000233596.8	True	True	True	
REEP6	ENSG00000115255.14	ENST00000395479.10	True	True	True	
IMP4	ENSG00000136718.12	ENST00000259239.8	True	True	True	
HNRNPLL	ENSG00000143889.17	ENST00000449105.8	True	True	True	
UBE2Q2	ENSG00000140367.14	ENST00000267938.9	True	True	True	
CCDC102A	ENSG00000135736.8	ENST00000258214.3	True	True	True	
MARS2	ENSG00000247626.5	ENST00000282276.8	True	True	True	
ADAMTSL1	ENSG00000178031.20	ENST00000380548.9	True	True	True	
PEX11G	ENSG00000104883.10	ENST00000221480.6	True	True	True	
MARCHF9	ENSG00000139266.7	ENST00000266643.6	True	True	True	
ZBTB47	ENSG00000114853.16	ENST00000232974.11	True	True	True	
B3GNT7	ENSG00000156966.9	ENST00000287590.6	True	True	True	
NT5C1B	ENSG00000185013.18	ENST00000304081.9	True	True	True	
PKHD1L1	ENSG00000205038.13	ENST00000378402.10	True	True	True	
COQ10A	ENSG00000135469.16	ENST00000308197.10	True	True	True	
TEX30	ENSG00000151287.19	ENST00000376032.9	True	True	True	
NEURL3	ENSG00000163121.12	ENST00000451794.6	True	True	True	
DMKN	ENSG00000161249.23	ENST00000339686.8	True	True	True	
NAPRT	ENSG00000147813.18	ENST00000449291.7	True	True	True	
KCNG4	ENSG00000168418.9	ENST00000308251.6	True	True	True	
TMEM44	ENSG00000145014.20	ENST00000347147.9	True	True	True	
ORAI3	ENSG00000175938.8	ENST00000318663.5	True	True	True	
ZNF561	ENSG00000171469.13	ENST00000302851.8	True	True	True	
OLFM2	ENSG00000105088.11	ENST00000264833.9	True	True	True	
PRDM6	ENSG00000061455.13	ENST00000407847.5	True	True	True	
PIGM	ENSG00000143315.8	ENST00000368090.5	True	True	True	
IGSF8	ENSG00000162729.16	ENST00000314485.12	True	True	True	
CFAP107	ENSG00000157330.11	ENST00000614859.5	True	True	True	
PGAP3	ENSG00000161395.15	ENST00000300658.9	True	True	True	
ODAD1	ENSG00000105479.18	ENST00000674294.1	True	True	True	
LEMD1	ENSG00000186007.11	ENST00000367153.9	True	True	True	
HAUS8	ENSG00000131351.17	ENST00000253669.10	True	True	True	
MVB12A	ENSG00000141971.16	ENST00000317040.12	True	True	True	
SP140L	ENSG00000185404.19	ENST00000415673.7	True	True	True	
OPALIN	ENSG00000197430.13	ENST00000371172.8	True	True	True	
MMGT1	ENSG00000169446.8	ENST00000305963.3	True	True	True	
MYL10	ENSG00000106436.8	ENST00000223167.5	True	True	True	
SYCE1	ENSG00000171772.19	ENST00000343131.7	True	True	True	
MGAM2	ENSG00000257743.9	ENST00000477922.4	True	True	True	
ARMC6	ENSG00000105676.16	ENST00000535612.6	True	True	True	
ZNF670	ENSG00000277462.4	ENST00000366503.3	True	True	True	
MAPK1IP1L	ENSG00000168175.18	ENST00000395468.9	True	True	True	
TPTE2	ENSG00000132958.20	ENST00000697147.1	True	True	True	
SDR42E1	ENSG00000184860.12	ENST00000328945.7	True	True	True	
ZFAND4	ENSG00000172671.22	ENST00000344646.10	True	True	True	
TRMT10A	ENSG00000145331.16	ENST00000394876.7	True	True	True	
CACNA2D4	ENSG00000151062.15	ENST00000382722.10	True	True	True	
TBC1D31	ENSG00000156787.19	ENST00000287380.6	True	True	True	
FBXO44	ENSG00000132879.16	ENST00000251547.10	True	True	True	
MRFAP1	ENSG00000179010.18	ENST00000382581.5	True	True	True	
MRFAP1L2	ENSG00000170846.17	ENST00000635031.2	True	True	True	
TADA2B	ENSG00000173011.13	ENST00000310074.8	True	True	True	
TBCK	ENSG00000145348.19	ENST00000394708.7	True	True	True	
TJAP1	ENSG00000137221.16	ENST00000372449.6	True	True	True	
MYOCD	ENSG00000141052.20	ENST00000425538.6	True	True	True	
ACP4	ENSG00000142513.6	ENST00000270593.2	False	True	True	
CGB5	ENSG00000189052.8	ENST00000301408.7	True	True	True	
CAPZA3	ENSG00000177938.6	ENST00000317658.5	True	True	True	
ARHGAP18	ENSG00000146376.13	ENST00000368149.3	True	True	True	
CADPS2	ENSG00000081803.19	ENST00000449022.7	True	True	True	
GCNA	ENSG00000147174.14	ENST00000373696.8	True	True	True	
ACTR8	ENSG00000113812.16	ENST00000335754.8	True	True	True	
ATP5IF1	ENSG00000130770.20	ENST00000335514.10	True	True	True	
CLEC6A	ENSG00000205846.5	ENST00000382073.4	True	True	True	
CPA5	ENSG00000158525.16	ENST00000474905.6	True	True	True	
FOXP2	ENSG00000128573.30	ENST00000350908.9	True	True	True	
PIGS	ENSG00000087111.24	ENST00000308360.8	True	True	True	
TTYH2	ENSG00000141540.13	ENST00000269346.9	True	True	True	
MUC16	ENSG00000291738.2	ENST00000711671.1	True	True	True	
POM121L2	ENSG00000158553.5	ENST00000444565.2	True	True	True	
CGB7	ENSG00000196337.16	ENST00000684222.1	True	True	True	
LRRC4B	ENSG00000131409.14	ENST00000652263.1	True	True	True	
HTRA3	ENSG00000170801.12	ENST00000307358.7	True	True	True	
CAMK2N2	ENSG00000163888.5	ENST00000296238.4	True	True	True	
FTMT	ENSG00000181867.3	ENST00000321339.3	True	True	True	
ZNF101	ENSG00000181896.13	ENST00000592502.2	True	True	True	
SYAP1	ENSG00000169895.8	ENST00000380155.4	True	True	True	
LENG9	ENSG00000275183.2	ENST00000611161.2	True	True	True	
SFXN1	ENSG00000164466.15	ENST00000321442.10	True	True	True	
HSPB9	ENSG00000260325.2	ENST00000565659.2	True	True	True	
SFXN5	ENSG00000144040.15	ENST00000272433.7	True	True	True	
ORMDL1	ENSG00000128699.17	ENST00000392349.9	True	True	True	
ORMDL3	ENSG00000172057.12	ENST00000304046.7	True	True	True	
PAXBP1	ENSG00000159086.17	ENST00000331923.9	True	True	True	
TMEM203	ENSG00000187713.7	ENST00000343666.6	True	True	True	
CGB8	ENSG00000213030.8	ENST00000448456.4	True	True	True	
SYTL3	ENSG00000164674.19	ENST00000611299.5	True	True	True	
SYTL4	ENSG00000102362.18	ENST00000372989.6	True	True	True	
SYTL5	ENSG00000147041.14	ENST00000297875.7	True	True	True	
ARHGAP12	ENSG00000165322.20	ENST00000344936.7	True	True	True	
RP1L1	ENSG00000183638.6	ENST00000382483.4	True	True	True	
ABCC12	ENSG00000140798.17	ENST00000311303.8	True	True	True	
OPN4	ENSG00000122375.14	ENST00000241891.10	True	True	True	
FOXQ1	ENSG00000164379.7	ENST00000296839.5	True	True	True	
GNG8	ENSG00000167414.7	ENST00000693335.1	True	True	True	
H2AZ2	ENSG00000105968.21	ENST00000308153.9	True	True	True	
EPSTI1	ENSG00000133106.17	ENST00000313624.12	True	True	True	
TP53INP1	ENSG00000164938.16	ENST00000342697.5	True	True	True	
PPP1R14A	ENSG00000167641.13	ENST00000301242.9	True	True	True	
CEP41	ENSG00000106477.22	ENST00000223208.10	True	True	True	
FNIP1	ENSG00000217128.15	ENST00000510461.6	True	True	True	
LIMS3	ENSG00000256977.14	ENST00000480744.3	True	True	True	
TGS1	ENSG00000137574.13	ENST00000260129.6	True	True	True	
MYL12B	ENSG00000118680.16	ENST00000237500.10	True	True	True	
EGLN2	ENSG00000269858.8	ENST00000303961.9	True	True	True	
EGLN3	ENSG00000129521.17	ENST00000250457.9	True	True	True	
CAVIN3	ENSG00000170955.12	ENST00000303927.4	True	True	True	
PRRT2	ENSG00000167371.23	ENST00000358758.12	True	True	True	
ERI2	ENSG00000196678.16	ENST00000357967.9	True	True	True	
SAT2	ENSG00000141504.14	ENST00000269298.10	True	True	True	
DTD2	ENSG00000129480.15	ENST00000310850.9	True	True	True	
GTF3C6	ENSG00000155115.9	ENST00000329970.8	True	True	True	
SNX18	ENSG00000178996.16	ENST00000381410.5	True	True	True	
MRAP2	ENSG00000135324.8	ENST00000257776.5	True	True	True	
RWDD2A	ENSG00000013392.10	ENST00000369724.5	True	True	True	
CMTM7	ENSG00000153551.16	ENST00000334983.10	True	True	True	
GARIN5A	ENSG00000142530.13	ENST00000600100.6	True	True	True	
TUBA3E	ENSG00000152086.10	ENST00000312988.9	True	True	True	
RDH13	ENSG00000160439.17	ENST00000415061.8	True	True	True	
IL17F	ENSG00000112116.11	ENST00000336123.5	True	True	True	
